ATMI,1382434200000,27.99
ATMI,1382434380000,27.825
ATMI,1382434440000,27.825
ATMI,1382434500000,27.97
ATMI,1382434740000,28.0
ATMI,1382434920000,28.03
ATMI,1382435040000,27.95
ATMI,1382435340000,27.98
ATMI,1382435460000,27.99
ATMI,1382435520000,28.05
ATMI,1382435640000,28.1
ATMI,1382435700000,28.15
ATMI,1382435940000,28.08
ATMI,1382436120000,28.15
ATMI,1382436300000,28.19
ATMI,1382436480000,27.97
ATMI,1382436660000,27.98
ATMI,1382436720000,27.99
ATMI,1382437080000,27.98
ATMI,1382437200000,28.0
ATMI,1382437380000,27.99
ATMI,1382437500000,28.04
ATMI,1382437740000,28.0
ATMI,1382438280000,27.9
ATMI,1382438400000,27.89
ATMI,1382438460000,27.89
ATMI,1382438520000,27.89
ATMI,1382439000000,27.82
ATMI,1382439060000,27.82
ATMI,1382439300000,27.78
ATMI,1382439360000,27.75
ATMI,1382439420000,27.79
ATMI,1382439480000,27.85
ATMI,1382439540000,27.87
ATMI,1382439900000,27.8
ATMI,1382439960000,27.87
ATMI,1382440020000,27.86
ATMI,1382440140000,27.83
ATMI,1382440680000,27.84
ATMI,1382440740000,27.82
ATMI,1382440800000,27.78
ATMI,1382440860000,27.77
ATMI,1382440920000,27.7
ATMI,1382441100000,27.67
ATMI,1382441160000,27.65
ATMI,1382441400000,27.66
ATMI,1382441820000,27.72
ATMI,1382442420000,27.76
ATMI,1382442660000,27.8
ATMI,1382442720000,27.8
ATMI,1382442900000,27.7705
ATMI,1382443500000,27.82
ATMI,1382443560000,27.82
ATMI,1382443980000,27.82
ATMI,1382444040000,27.81
ATMI,1382444160000,27.79
ATMI,1382444340000,27.79
ATMI,1382444880000,27.7253
ATMI,1382445060000,27.74
ATMI,1382445840000,27.71
ATMI,1382445900000,27.69
ATMI,1382445960000,27.69
ATMI,1382446020000,27.67
ATMI,1382446260000,27.61
ATMI,1382446440000,27.61
ATMI,1382446500000,27.6
ATMI,1382446560000,27.6
ATMI,1382446620000,27.6
ATMI,1382446800000,27.63
ATMI,1382447100000,27.63
ATMI,1382447160000,27.63
ATMI,1382447220000,27.63
ATMI,1382447580000,27.6
ATMI,1382447880000,27.59
ATMI,1382448000000,27.62
ATMI,1382448240000,27.64
ATMI,1382448360000,27.64
ATMI,1382448540000,27.63
ATMI,1382448600000,27.62
ATMI,1382448720000,27.6
ATMI,1382448900000,27.62
ATMI,1382448960000,27.63
ATMI,1382449020000,27.65
ATMI,1382449080000,27.64
ATMI,1382449140000,27.68
ATMI,1382449560000,27.7
ATMI,1382449920000,27.76
ATMI,1382450100000,27.78
ATMI,1382450220000,27.81
ATMI,1382450340000,27.79
ATMI,1382450460000,27.78
ATMI,1382450520000,27.79
ATMI,1382450760000,27.78
ATMI,1382450820000,27.78
ATMI,1382450880000,27.74
ATMI,1382451120000,27.74
ATMI,1382451180000,27.75
ATMI,1382451240000,27.74
ATMI,1382451300000,27.74
ATMI,1382451540000,27.79
ATMI,1382451600000,27.75
ATMI,1382451720000,27.73
ATMI,1382451840000,27.71
ATMI,1382451960000,27.71
ATMI,1382452080000,27.67
ATMI,1382452260000,27.65
ATMI,1382452320000,27.65
ATMI,1382452380000,27.65
ATMI,1382452440000,27.71
ATMI,1382452560000,27.68
ATMI,1382452620000,27.69
ATMI,1382452680000,27.72
ATMI,1382452740000,27.71
ATMI,1382452800000,27.71
ATMI,1382452860000,27.68
ATMI,1382452920000,27.68
ATMI,1382452980000,27.67
ATMI,1382453040000,27.685
ATMI,1382453100000,27.68
ATMI,1382453400000,27.69
ATMI,1382453520000,27.7
ATMI,1382453580000,27.71
ATMI,1382453760000,27.71
ATMI,1382453880000,27.69
ATMI,1382453940000,27.69
ATMI,1382454000000,27.69
ATMI,1382454060000,27.69
ATMI,1382454120000,27.69
ATMI,1382454180000,27.69
ATMI,1382454240000,27.69
ATMI,1382454300000,27.695
ATMI,1382454360000,27.7
ATMI,1382454420000,27.69
ATMI,1382454540000,27.69
ATMI,1382454600000,27.695
ATMI,1382454780000,27.69
ATMI,1382454840000,27.7
ATMI,1382455020000,27.71
ATMI,1382455080000,27.72
ATMI,1382455140000,27.71
ATMI,1382455320000,27.7
ATMI,1382455500000,27.71
ATMI,1382455560000,27.72
ATMI,1382455620000,27.74
ATMI,1382455680000,27.75
ATMI,1382455740000,27.75
ATMI,1382455860000,27.75
ATMI,1382455920000,27.76
ATMI,1382456040000,27.765
ATMI,1382456100000,27.76
ATMI,1382456160000,27.76
ATMI,1382456220000,27.76
ATMI,1382456340000,27.75
ATMI,1382456400000,27.76
ATMI,1382456460000,27.7
ATMI,1382456580000,27.69
ATMI,1382456640000,27.7
ATMI,1382456700000,27.7
ATMI,1382456760000,27.7
ATMI,1382456820000,27.71
ATMI,1382456880000,27.71
ATMI,1382456940000,27.71
ATMI,1382457000000,27.78
ATMI,1382457060000,27.77
ATMI,1382457120000,27.78
ATMI,1382457180000,27.82
ATMI,1382457240000,27.82
ATMI,1382457300000,27.84
ATMI,1382457360000,27.87
ATMI,1382457420000,27.89
ATMI,1382457480000,27.84
ATMI,1382457540000,27.82
