BELFB,1382434200000,18.08
BELFB,1382434500000,18.02
BELFB,1382435640000,18.02
BELFB,1382435700000,18.0
BELFB,1382436060000,18.04
BELFB,1382436240000,18.0
BELFB,1382437500000,18.0
BELFB,1382437560000,18.02
BELFB,1382437680000,18.02
BELFB,1382439540000,18.04
BELFB,1382439720000,17.99
BELFB,1382442540000,18.08
BELFB,1382442660000,18.015
BELFB,1382442780000,18.0
BELFB,1382443740000,18.01
BELFB,1382443920000,17.95
BELFB,1382446680000,18.004
BELFB,1382447940000,17.99
BELFB,1382448660000,17.99
BELFB,1382448900000,18.04
BELFB,1382449740000,18.04
BELFB,1382450100000,18.02
BELFB,1382450220000,18.0
BELFB,1382452500000,17.99
BELFB,1382452800000,17.99
BELFB,1382453040000,17.94
BELFB,1382453340000,17.99
BELFB,1382453640000,17.99
BELFB,1382453820000,18.04
BELFB,1382454000000,17.99
BELFB,1382454600000,18.04
BELFB,1382454660000,18.07
BELFB,1382454960000,18.1
BELFB,1382455020000,18.1
BELFB,1382455080000,18.1
BELFB,1382455200000,18.1
BELFB,1382455260000,18.1
BELFB,1382455320000,18.1
BELFB,1382455440000,18.1
BELFB,1382456100000,18.1
BELFB,1382456580000,18.14
BELFB,1382456760000,18.23
BELFB,1382457120000,18.19
BELFB,1382457180000,18.1
BELFB,1382457240000,18.05
BELFB,1382457300000,18.0
BELFB,1382457420000,18.01
BELFB,1382457480000,18.0
BELFB,1382457540000,18.0
