AEHR,1382434200000,2.86
AEHR,1382434320000,2.87
AEHR,1382434740000,2.65
AEHR,1382434800000,2.65
AEHR,1382434860000,2.65
AEHR,1382435160000,2.75
AEHR,1382435220000,2.73
AEHR,1382435520000,2.74
AEHR,1382435580000,2.71
AEHR,1382435820000,2.71
AEHR,1382436120000,2.765
AEHR,1382436420000,2.74
AEHR,1382437140000,2.75
AEHR,1382437380000,2.77
AEHR,1382438460000,2.77
AEHR,1382439180000,2.72
AEHR,1382439300000,2.72
AEHR,1382439360000,2.72
AEHR,1382439660000,2.73
AEHR,1382441040000,2.775
AEHR,1382444340000,2.775
AEHR,1382444940000,2.775
AEHR,1382446500000,2.8199
AEHR,1382451660000,2.809
AEHR,1382452260000,2.7806
AEHR,1382452320000,2.7999
AEHR,1382452380000,2.79
AEHR,1382452560000,2.75
AEHR,1382452740000,2.789
AEHR,1382454420000,2.76
AEHR,1382455440000,2.75
AEHR,1382456100000,2.74
AEHR,1382456160000,2.74
AEHR,1382456820000,2.7
AEHR,1382456940000,2.7
AEHR,1382457060000,2.68
AEHR,1382457120000,2.68
AEHR,1382457240000,2.69
AEHR,1382457300000,2.67
AEHR,1382457360000,2.68
AEHR,1382457540000,2.68
