BWINB,1382434200000,27.34
BWINB,1382434440000,27.74
BWINB,1382434620000,27.43
BWINB,1382434680000,27.51
BWINB,1382435400000,27.4
BWINB,1382435700000,27.52
BWINB,1382435760000,27.42
BWINB,1382435820000,27.25
BWINB,1382435880000,27.41
BWINB,1382435940000,27.672
BWINB,1382436060000,27.71
BWINB,1382436180000,27.47
BWINB,1382436300000,27.4
BWINB,1382436420000,27.22
BWINB,1382436840000,27.45
BWINB,1382436960000,27.47
BWINB,1382437620000,27.5
BWINB,1382437860000,27.42
BWINB,1382438160000,27.45
BWINB,1382438220000,27.65
BWINB,1382438340000,27.65
BWINB,1382438520000,27.7
BWINB,1382438700000,27.63
BWINB,1382438820000,27.69
BWINB,1382438880000,27.75
BWINB,1382439300000,27.7
BWINB,1382439360000,27.65
BWINB,1382439420000,27.65
BWINB,1382439960000,27.75
BWINB,1382440080000,27.63
BWINB,1382441100000,27.45
BWINB,1382441220000,27.64
BWINB,1382443440000,27.7
BWINB,1382443620000,27.77
BWINB,1382443680000,27.822
BWINB,1382443860000,27.68
BWINB,1382444400000,27.75
BWINB,1382444460000,27.76
BWINB,1382447880000,27.46
BWINB,1382449680000,27.7
BWINB,1382449800000,27.7
BWINB,1382449860000,27.68
BWINB,1382450040000,27.9072
BWINB,1382452260000,27.755
BWINB,1382452320000,27.75
BWINB,1382452380000,27.75
BWINB,1382452440000,27.75
BWINB,1382454000000,27.66
BWINB,1382454600000,27.83
BWINB,1382455020000,27.63
BWINB,1382455440000,27.66
BWINB,1382456580000,27.5
BWINB,1382456940000,27.49
BWINB,1382457240000,27.69
BWINB,1382457480000,27.74
BWINB,1382457540000,27.72
