ADTN,1382434200000,25.48
ADTN,1382434440000,25.38
ADTN,1382434800000,25.49
ADTN,1382434920000,25.41
ADTN,1382434980000,25.41
ADTN,1382435040000,25.41
ADTN,1382435100000,25.35
ADTN,1382435160000,25.3
ADTN,1382435400000,25.42
ADTN,1382435460000,25.48
ADTN,1382435580000,25.45
ADTN,1382435640000,25.46
ADTN,1382435700000,25.46
ADTN,1382435760000,25.38
ADTN,1382435820000,25.38
ADTN,1382435940000,25.36
ADTN,1382436060000,25.35
ADTN,1382436240000,25.38
ADTN,1382436300000,25.38
ADTN,1382436360000,25.32
ADTN,1382436480000,25.23
ADTN,1382436600000,25.25
ADTN,1382436660000,25.25
ADTN,1382436780000,25.29
ADTN,1382436840000,25.3
ADTN,1382436960000,25.3
ADTN,1382437020000,25.31
ADTN,1382437080000,25.29
ADTN,1382437140000,25.25
ADTN,1382437320000,25.29
ADTN,1382437380000,25.23
ADTN,1382437440000,25.27
ADTN,1382437500000,25.29
ADTN,1382437560000,25.26
ADTN,1382437620000,25.23
ADTN,1382437800000,25.21
ADTN,1382437860000,25.17
ADTN,1382437980000,25.19
ADTN,1382438100000,25.19
ADTN,1382438160000,25.19
ADTN,1382438220000,25.19
ADTN,1382438280000,25.22
ADTN,1382438400000,25.2
ADTN,1382438460000,25.17
ADTN,1382438520000,25.15
ADTN,1382438580000,25.11
ADTN,1382438640000,25.1
ADTN,1382438700000,25.06
ADTN,1382438760000,25.04
ADTN,1382438820000,25.035
ADTN,1382438880000,25.02
ADTN,1382438940000,24.99
ADTN,1382439000000,25.0
ADTN,1382439060000,24.95
ADTN,1382439180000,24.95
ADTN,1382439240000,24.89
ADTN,1382439300000,24.85
ADTN,1382439360000,24.84
ADTN,1382439420000,24.92
ADTN,1382439480000,24.92
ADTN,1382439540000,24.92
ADTN,1382439600000,25.03
ADTN,1382439660000,25.03
ADTN,1382439720000,25.08
ADTN,1382439780000,25.08
ADTN,1382439840000,25.08
ADTN,1382439960000,25.13
ADTN,1382440080000,25.14
ADTN,1382440200000,25.1
ADTN,1382440260000,25.1
ADTN,1382440320000,25.1
ADTN,1382440380000,25.08
ADTN,1382440440000,25.03
ADTN,1382440500000,25.01
ADTN,1382440560000,25.02
ADTN,1382440620000,25.04
ADTN,1382440680000,25.08
ADTN,1382440740000,25.13
ADTN,1382440860000,25.16
ADTN,1382440980000,25.1
ADTN,1382441040000,25.06
ADTN,1382441100000,25.07
ADTN,1382441160000,25.08
ADTN,1382441220000,25.08
ADTN,1382441280000,25.09
ADTN,1382441340000,25.075
ADTN,1382441460000,25.103
ADTN,1382441520000,25.085
ADTN,1382441580000,25.1499
ADTN,1382441640000,25.12
ADTN,1382441700000,25.11
ADTN,1382441880000,25.08
ADTN,1382441940000,25.11
ADTN,1382442120000,25.11
ADTN,1382442180000,25.05
ADTN,1382442240000,25.01
ADTN,1382442300000,25.02
ADTN,1382442420000,25.08
ADTN,1382442480000,25.1
ADTN,1382442900000,25.1
ADTN,1382442960000,25.09
ADTN,1382443020000,25.1
ADTN,1382443080000,25.115
ADTN,1382443140000,25.11
ADTN,1382443200000,25.13
ADTN,1382443260000,25.14
ADTN,1382443320000,25.09
ADTN,1382443440000,25.07
ADTN,1382443560000,25.06
ADTN,1382443620000,25.04
ADTN,1382443680000,25.05
ADTN,1382443740000,25.14
